trial,sigma,low_threshold,high_threshold,dice_slice
74,1.924927500168997,38.521943800671856,114.3736507930692,0.3364757070340827
80,1.9997332922058932,37.7652979368123,110.3235060613411,0.3364757070340827
212,1.6805654950550641,42.810667897048965,125.14003173874431,0.33624454148471616
76,1.9719713264922685,37.476780736767736,113.49203449765857,0.336231884057971
73,1.9910106403911092,36.87383088389538,110.72812244498598,0.336231884057971
111,1.946227568878025,37.94862370783822,115.1757841780527,0.33598841419261405
57,1.9314119265709122,36.42420805866542,115.3631982357452,0.33598841419261405
72,1.9136473763023338,40.16111445053145,109.4370550899149,0.33575581395348836
82,1.9933420446440755,35.36258584051977,113.31011290009221,0.3357452966714906
244,1.6546654299369568,42.218150910846774,124.21905078562293,0.3350253807106599
236,1.6456406554067184,42.18532095968809,124.91617648688266,0.3350253807106599
263,1.6336666698034064,41.566813567423274,124.60803624296189,0.3350253807106599
262,1.6469386804703254,42.46177357458254,125.4786191224706,0.3350253807106599
203,1.6723480097736334,42.53546630522919,122.10156181667979,0.3350253807106599
199,1.645223875043139,41.46815824182922,124.69393180534787,0.3350253807106599
250,1.65329779603366,41.731161575045604,124.01492382656595,0.3350253807106599
215,1.691567187590958,42.44416583259817,122.32471536507421,0.33478893740902477
211,1.681841566210967,41.96741431600179,122.96243761612979,0.3347826086956522
65,1.9607231267013103,37.540370814364586,113.95918106416123,0.3347826086956522
228,1.6832364658512207,42.21501203483291,128.20835854296254,0.3347826086956522
195,1.6601534879366509,42.364917598979034,124.33372842238754,0.3347826086956522
107,1.9580980755033885,38.54292999360864,112.71482331652415,0.3347826086956522
256,1.6667764666726872,42.306491238325656,126.4237764836844,0.3347826086956522
77,1.9122035537572284,38.68380886711931,113.51143775215316,0.3342981186685962
63,1.9075212035798392,37.17384746648462,112.7281813440556,0.3342981186685962
259,1.6282160100236613,42.25788014413352,126.2741744091564,0.33381712626995647
62,1.9115815232449307,36.33280790951956,111.67444602611495,0.3338150289017341
249,1.6142978160494101,42.96296120761174,126.04768557462046,0.3321247280638144
64,1.8160903044032644,37.62783280790783,114.37786156737234,0.33116413593637023
56,1.7920145079168732,37.6751430218883,117.55880983982854,0.3309248554913295
139,1.7974787165303634,17.58240649511438,117.97847632535007,0.3290229885057471
176,1.741605077365428,17.574156693323122,120.60380000660095,0.3290229885057471
172,1.7896363676053697,17.60012016933038,118.20606255428024,0.3287867910983489
37,2.4318566814155114,48.05276526373536,85.35800805633818,0.3284457478005865
337,2.3505959297401273,46.10715501944542,91.48360608800374,0.3282498184458969
322,2.3484904932212425,39.76101017837077,90.99008181668498,0.3272990586531499
91,1.9841275618212202,28.880132755633248,108.27059143795736,0.32722143864598024
198,1.5933744214513743,42.40665961788618,121.30578243963878,0.3271428571428571
81,1.9679329060846753,28.409050621673927,110.67089184532452,0.3269908386187456
218,1.5960725833375071,41.62388348465873,124.00009689998838,0.3269093504639543
328,2.334799812785036,40.2462871780005,86.95100288219186,0.3265895953757225
205,1.6430429810136835,42.894699666127956,122.86075998830809,0.324438202247191
206,1.6424277468832285,42.780623766188626,121.57370444657401,0.324438202247191
209,1.6402536504716267,42.45491334766576,121.08304270526432,0.324438202247191
204,1.6638642304504034,42.49060898677612,121.38436313863252,0.32421052631578945
202,1.6345629914682367,42.64997161523683,121.39036611739084,0.32421052631578945
