trial,t_marker_bg,t_marker_fg,radius_closing,dice,hausdorff,score
265,105.1443969435806,24.975961305237902,1,0.9630216474316425,25.942243542145693,0.9370794038894968
272,105.58801800790485,24.166310847301503,1,0.9630216474316425,25.942243542145693,0.9370794038894968
276,105.61269794985719,24.48388442741011,1,0.9630216474316425,25.942243542145693,0.9370794038894968
142,105.43431425693275,26.997360382408363,1,0.9630010277492291,25.942243542145693,0.9370587842070834
273,105.16212940515884,25.169849309256097,1,0.9630010277492291,25.942243542145693,0.9370587842070834
274,105.27262179866361,25.273510471136635,1,0.9630010277492291,25.942243542145693,0.9370587842070834
275,105.13093289631948,25.043608211684912,1,0.9630010277492291,25.942243542145693,0.9370587842070834
146,105.75849639680283,29.14447410433955,1,0.9629804089497912,25.942243542145693,0.9370381654076455
321,106.77855351884986,0.40797309442789564,1,0.9625254146602461,25.942243542145693,0.9365831711181004
320,106.58179812545865,1.1321730036710118,1,0.9625254146602461,25.942243542145693,0.9365831711181004
289,106.90175862815659,1.368991917922267,1,0.9625254146602461,25.942243542145693,0.9365831711181004
288,106.34069097089667,1.0505818841196446,1,0.9625254146602461,25.942243542145693,0.9365831711181004
354,106.55840978670311,15.764148075235477,1,0.9624652257650331,25.942243542145693,0.9365229822228874
327,106.4900812939912,15.901378249631904,1,0.9624652257650331,25.942243542145693,0.9365229822228874
376,106.15735479847457,15.61108300997615,1,0.9624652257650331,25.942243542145693,0.9365229822228874
313,106.89663694760367,15.56183093583889,1,0.9624652257650331,25.942243542145693,0.9365229822228874
353,106.86396788369662,15.79942161822392,1,0.9624652257650331,25.942243542145693,0.9365229822228874
333,106.525550690111,15.432741747267787,1,0.9624652257650331,25.942243542145693,0.9365229822228874
365,106.9292772745202,12.523131622356006,1,0.9624636192432803,25.942243542145693,0.9365213757011346
341,106.79290897740724,16.013996508777268,1,0.9624446299030622,25.942243542145693,0.9365023863609165
338,107.58647183003717,0.09035253207161453,1,0.9622165169020112,25.942243542145693,0.9362742733598655
332,107.13746204714853,0.13323143281873295,1,0.9622165169020112,25.942243542145693,0.9362742733598655
329,107.30710815416926,0.030046952097239954,1,0.9622165169020112,25.942243542145693,0.9362742733598655
325,107.19194538667499,1.1700248402525757,1,0.9622165169020112,25.942243542145693,0.9362742733598655
300,107.43731277563676,0.7705289837662681,1,0.9622165169020112,25.942243542145693,0.9362742733598655
323,107.06269113409631,0.381224683722059,1,0.9622165169020112,25.942243542145693,0.9362742733598655
324,107.17811857316084,0.17832519644200628,1,0.9622165169020112,25.942243542145693,0.9362742733598655
335,107.92111609688453,0.2534444007033756,1,0.9622165169020112,25.942243542145693,0.9362742733598655
286,107.8962389443466,4.408552031495162,1,0.9622165169020112,25.942243542145693,0.9362742733598655
308,107.1836913057436,0.4803442964444946,1,0.9622165169020112,25.942243542145693,0.9362742733598655
305,107.06241799747876,0.13897732419401754,1,0.9622165169020112,25.942243542145693,0.9362742733598655
292,107.36298199127951,0.36271167563652806,1,0.9622165169020112,25.942243542145693,0.9362742733598655
293,107.18746353909944,0.13890445373444837,1,0.9622165169020112,25.942243542145693,0.9362742733598655
294,107.96095831057575,2.429176712387843,1,0.9622165169020112,25.942243542145693,0.9362742733598655
295,107.06119019124901,0.6455586424602519,1,0.9622165169020112,25.942243542145693,0.9362742733598655
304,107.1150556823901,1.1551421854810924,1,0.9622165169020112,25.942243542145693,0.9362742733598655
303,107.28068252089746,1.2958676590669858,1,0.9622165169020112,25.942243542145693,0.9362742733598655
296,107.07400164663608,0.6389261801144837,1,0.9622165169020112,25.942243542145693,0.9362742733598655
302,107.35627588355483,0.21882814096814074,1,0.9622165169020112,25.942243542145693,0.9362742733598655
307,107.31387555332259,0.8641253849202819,1,0.9622165169020112,25.942243542145693,0.9362742733598655
297,107.9656073115687,0.9114506858996727,1,0.9622165169020112,25.942243542145693,0.9362742733598655
283,107.04175117005298,0.7839862089327627,1,0.9622165169020112,25.942243542145693,0.9362742733598655
309,107.78775680925204,0.38154082457910743,1,0.9622165169020112,25.942243542145693,0.9362742733598655
291,107.86976876440784,0.9576429984036126,1,0.9622165169020112,25.942243542145693,0.9362742733598655
310,107.28310836197235,0.4122354203575821,1,0.9622165169020112,25.942243542145693,0.9362742733598655
